#doc name topic proportion ...
0	file:/home/vsubhashini/courses/dm/ee380l-ghosh-project/data/patents/patsApps/0090293932	3	0.5196209626713594	9	0.4648990760014418	1	0.00853029376344773	10	8.596372279120625E-4	14	8.512018234559858E-4	6	7.841585564787325E-4	5	7.24420503962713E-4	4	5.846183541962437E-4	12	5.680054588809188E-4	2	5.275381785809519E-4	7	5.232303898571331E-4	13	4.398255976336973E-4	11	4.3540210104541654E-4	8	3.357585342773061E-4	0	3.158708374699353E-4	
1	file:/home/vsubhashini/courses/dm/ee380l-ghosh-project/data/patents/patsApps/0120087159	10	0.875495529326448	7	0.09192389755309634	2	0.026841575727683926	12	0.00515063724449993	9	9.735055757071134E-5	3	7.353358115128625E-5	14	6.910551233381429E-5	6	6.366255017686663E-5	5	5.8812667797406124E-5	1	5.447342959564056E-5	4	4.746271656521159E-5	13	3.5707598861334385E-5	11	3.5348473693111775E-5	8	2.7258829683279645E-5	0	2.5644230842980064E-5	
2	file:/home/vsubhashini/courses/dm/ee380l-ghosh-project/data/patents/patsApps/0090194098	1	0.5563883145447002	3	0.24395633050348994	9	0.1000471613147515	6	0.09178065681091258	2	0.006653915973844844	10	1.7894526359690986E-4	14	1.771893186181128E-4	5	1.5079805041886199E-4	4	1.2169631804957162E-4	12	1.182381163398467E-4	7	1.089175724303049E-4	13	9.15557225184314E-5	11	9.063491111414576E-5	8	6.989273785535825E-5	0	6.575284135951402E-5	
3	file:/home/vsubhashini/courses/dm/ee380l-ghosh-project/data/patents/patsApps/0100176760	13	0.6518071978553679	2	0.21911107060169407	14	0.04921808781031016	6	0.03889314247751516	9	0.0364533909770635	3	0.002872583753151516	10	2.8172976857810625E-4	5	2.3741505638414243E-4	1	2.198984137811379E-4	4	1.9159755800044262E-4	12	1.8615299720127073E-4	7	1.714788190426786E-4	11	1.4269476609788547E-4	8	1.1003848028990447E-4	0	1.0352066552203906E-4	
4	file:/home/vsubhashini/courses/dm/ee380l-ghosh-project/data/patents/patsApps/0110277402	3	0.7354212386753557	9	0.23830830792819965	6	0.013641124632244242	1	0.009177064908520596	10	4.8133812267847387E-4	14	4.76614872436295E-4	5	4.056259944140948E-4	4	3.273463409392794E-4	12	3.1804425445012787E-4	2	2.953853419495605E-4	7	2.9297327454497093E-4	13	2.46272288585201E-4	11	2.4379543268093868E-4	8	1.880018423060279E-4	0	1.768660906949567E-4	
5	file:/home/vsubhashini/courses/dm/ee380l-ghosh-project/data/patents/patsApps/8033859	4	0.588315079005349	3	0.2744665752718819	6	0.0778678123041936	9	0.02766159037167094	14	0.024546457727805452	7	0.006196803487602428	10	1.6667449651189693E-4	5	1.4045741487272035E-4	1	1.300943722976678E-4	12	1.1013020469684765E-4	2	1.0228403034538883E-4	13	8.527749573700378E-5	11	8.441982689399131E-5	8	6.510000129492673E-5	0	6.124398884627916E-5	
6	file:/home/vsubhashini/courses/dm/ee380l-ghosh-project/data/patents/patsApps/0120248863	12	0.4439949259425105	8	0.31151261274546804	10	0.15469658860293636	9	0.07269141413376198	14	0.008373789588337798	5	0.008364848785440636	3	6.387439867284424E-5	6	5.530000099085341E-5	1	4.731793970309298E-5	4	4.122813594166295E-5	2	3.7202759004812126E-5	7	3.689896748366199E-5	13	3.101714032703513E-5	11	3.070518891912928E-5	0	2.227567050152167E-5	
7	file:/home/vsubhashini/courses/dm/ee380l-ghosh-project/data/patents/patsApps/8222767	10	0.6269323926408145	5	0.15859576027470282	12	0.13214816306591104	0	0.07598069052413006	2	0.003519099050143249	9	5.031418148093854E-4	3	3.8004732990889876E-4	14	3.57161517680187E-4	6	3.2903038082874924E-4	1	2.815377837536673E-4	4	2.4530396069953955E-4	7	2.195457704484496E-4	13	1.8454939079858465E-4	11	1.8269330601188992E-4	8	1.408831893588614E-4	
8	file:/home/vsubhashini/courses/dm/ee380l-ghosh-project/data/patents/patsApps/8402703	11	0.4616028140264396	6	0.26356145188490454	1	0.25785876789072704	4	0.011534409457165828	0	0.002944734790613365	9	4.319231742886099E-4	3	3.262524486786108E-4	10	3.096445380630809E-4	14	3.066060738931179E-4	5	2.609389694043181E-4	12	2.04597686351576E-4	2	1.9002122094466566E-4	7	1.88469539367659E-4	13	1.584268219029904E-4	8	1.2094147725494835E-4	
9	file:/home/vsubhashini/courses/dm/ee380l-ghosh-project/data/patents/patsApps/7862383	4	0.36207852955491865	3	0.2048504289473915	11	0.19798373748112735	6	0.13716954968723227	9	0.06791276780283434	14	0.018788229343840755	2	0.010261736031768841	10	1.8499850885640647E-4	5	1.5589914985838395E-4	1	1.443968056862308E-4	12	1.2223779927550809E-4	7	1.1260196600260289E-4	13	9.465281060097987E-5	8	7.225702442876099E-5	0	6.797708617749636E-5	
