Top01,Top02,Top03,Top04,Top05,Top06,Top07,Top08,Top09,Top10,Top11,Top12,Top13,Top14,Top15,Rel
0.000160828700204,0.202373716742,0.302495064454,0.00217471455572,0.000154628277994,0.000214822896477,0.0463682924898,0.000184519501446,0.000157643968726,0.000289066997477,0.336583366995,0.102354597939,0.00613707181209,0.000140163875696,0.000211500794227,unwanted
0.000125810163532,9.66657630881e-05,9.47208583207e-05,0.0674925666705,0.603208521301,0.00016804776574,0.145924432184,0.105097242886,0.000123318869456,0.000226126096761,0.00013086056844,0.0252419596264,0.051794633376,0.000109644858786,0.000165449011744,unwanted
0.000128220390736,9.85176520398e-05,9.65354874657e-05,0.000137316335787,0.0272632826807,0.0480653946345,0.000248206374222,0.40724719132,0.0671774598249,0.0193881091289,0.000133367549538,0.000182001629443,0.237977523096,0.000111745396723,0.191745128499,unwanted
0.000195707833332,0.000150371373188,0.665381856181,0.000209591332578,0.000188162717348,0.00269816827028,0.000378847166504,0.000224536490003,0.000191832424922,0.246464158573,0.058685718893,0.0173350913915,0.000157757357041,0.00748083074453,0.000257369251468,unwanted
1.34770515512e-05,1.03550415626e-05,1.01466992389e-05,0.00169245957205,0.918229036086,1.80016330824e-05,0.0058991812051,1.54622827271e-05,1.32101788459e-05,2.4223107081e-05,0.0619331944156,1.91299162975e-05,0.0120926541715,1.17453898214e-05,1.77232490426e-05,unwanted
0.0716037488307,5.51776284027e-05,5.40674604476e-05,0.0286896820744,0.282620189444,0.0778869027501,0.096707127779,8.2391952308e-05,0.0116943309369,0.2335020137,0.0483587526606,0.000101935217397,0.0903669562181,0.058182283664,9.44396836892e-05,unwanted
0.000243097357623,0.000186782934857,0.000183024882276,0.000260342666224,0.000233725235275,0.799400698593,0.0307386126511,0.0275201335507,0.000238283541394,0.000436933353149,0.000252856029369,0.000345063019595,0.0123031693225,0.000211861861551,0.127445415002,unwanted
0.000102002502211,7.83732365999e-05,7.67963755001e-05,0.000109238552187,9.80700039733e-05,0.000136247280151,0.000197454329146,0.000117027936124,9.99826476753e-05,0.00018333516973,0.00010609719475,0.329083133014,0.579216917267,8.88962357002e-05,0.0903064282558,unwanted
0.00014461208936,0.000111112151652,0.000108876587099,0.000154870860301,0.000139036865475,0.569171324561,0.401805665751,0.000165914109845,0.000141748479367,0.000259919917385,0.0001504172611,0.000205268723249,0.000116569789902,0.000126030931616,0.0271986319216,relevant
0.000215101370431,0.000165272324034,0.00284017226403,0.000230360645767,0.000206808576216,0.289535638004,0.18521392767,0.000246786783591,0.000210841931012,0.000386614498686,0.000223736197591,0.000305324291163,0.080520146259,0.000187463069148,0.439511806115,relevant
0.25582213783,8.48380608713e-05,8.31311282017e-05,0.000118249383871,0.000106159568338,0.372716714462,0.00571291867704,0.0001266812958,0.000108229981529,0.023569959474,0.00561402570713,0.000156729936186,8.90051608614e-05,9.62290774599e-05,0.335594990257,unwanted
0.000318228009776,0.000244509287146,0.00023958978656,0.000340803081292,0.00030595937851,0.281745102429,0.531558061523,0.123194979914,0.0320099588341,0.000571970147008,0.000331002655777,0.00045170675258,0.027992297495,0.000277339001986,0.000418491704077,unwanted
0.140397788888,0.000108190103875,0.000106013330609,0.000150798037964,0.000135380448443,0.612059156681,0.0528689426853,0.000161550870102,0.000138020751814,0.000253084495645,0.000146461560333,0.00195308277657,0.00712635320783,0.0369401737534,0.147455002409,unwanted
0.0461154524954,0.000166610989285,0.000163258794082,0.164927234761,0.262100545975,0.00028964344358,0.0328187794369,0.264840766164,0.000212549698892,0.0219890913255,0.000225548405865,0.000307797342966,0.000174794635218,0.000188981473986,0.205478945059,unwanted
0.00678593040216,5.91438878674e-05,0.210910820076,0.0269182555402,0.309644352336,0.000102818183975,0.0135669173769,0.0690947069828,0.00965967248786,0.00109677489327,0.0719617245218,0.233005837381,0.00293731529084,0.0441545024744,0.00010122816482,unwanted
3.14789810781e-05,0.0909553122171,2.37001210639e-05,0.000425656603969,0.00904498901807,4.20472582615e-05,0.0220098287116,0.148191139359,0.495448711594,0.197596610221,3.27426436955e-05,4.46826422581e-05,2.53747679522e-05,0.00512271283947,0.0310050130211,unwanted
0.000134220192476,0.152179997281,0.00344340144594,0.703708160944,0.000129045606961,0.000179281250652,0.000259820666048,0.000153991439141,0.000131562362925,0.0754440895984,0.0636442351111,0.000190518010393,0.000108193026646,0.000116974285996,0.000176508777811,unwanted
0.0496110999967,0.0413318300729,0.127859128923,0.00635790984112,0.523458698555,0.216545661144,0.000320308611014,0.000189841650127,0.00016219093874,0.0332611596183,0.00017210990121,0.000234871845302,0.000133381068618,0.000144206662395,0.000217601172041,unwanted
0.159435858799,0.000192612949353,0.000188737597507,0.000268468684369,0.000241020449427,0.0658816825561,0.000485271022983,0.000287612160878,0.000245721032949,0.00357184917304,0.000260748368772,0.00035583339542,0.000202073766952,0.402863325776,0.365519184267,unwanted
0.000136269767387,0.059488979441,0.0917240518276,0.00184263036551,0.000131016164695,0.000182018918857,0.024017499023,0.000156342925787,0.16980293444,0.58560422842,0.000141740052798,0.000193427266646,0.000109845160419,0.0662898121162,0.000179204109683,unwanted
7.45463754755e-05,5.72774255154e-05,5.61250098681e-05,0.591328100297,7.16723921528e-05,9.95734485275e-05,0.00107248156935,0.348151617825,7.30702074267e-05,0.000133986638605,0.00100571513622,0.000105814385121,6.00907943837e-05,0.00099314417841,0.0567167843168,unwanted
0.000101103667799,0.040360589681,7.61196546002e-05,0.496091569136,9.72058222861e-05,0.0681124523492,0.298540994801,0.0378812220685,9.910161199e-05,0.0580883985405,0.000105162278373,0.000143510967144,8.14982576197e-05,8.81128922125e-05,0.000132958271823,unwanted
0.0662728600894,7.04141259914e-05,0.0114795519432,9.81449473124e-05,0.478190345912,0.000122410832661,0.0298448438737,0.000105143288656,8.98290163299e-05,0.000164716761743,9.53226070855e-05,0.188404233082,0.224861797221,7.98684731206e-05,0.000120517825401,unwanted
0.0500121937488,6.69751212581e-05,6.56275890144e-05,0.0239705378561,0.0011691339625,0.141208896698,0.0500937636566,0.000100008122065,0.696865150468,0.00992461188586,9.06670796279e-05,0.0250862428475,7.02648243026e-05,7.59677209173e-05,0.00119995842008,unwanted
0.0520682537587,0.101599685147,7.30836327523e-05,0.159643401633,0.195891737634,0.0641871644972,0.000187908343104,0.00252863449389,0.108872042765,0.162131180336,0.000100967895511,0.00859821212603,0.143905473967,8.45985217488e-05,0.000127655249624,unwanted
7.71975333807e-05,0.174995127128,5.81210326478e-05,8.26739206987e-05,0.00103540712412,0.00875378672247,0.21064912409,8.85690822237e-05,7.56688670774e-05,0.00686705221082,0.010653340103,0.0414405662683,0.545054567407,6.72784488037e-05,0.000101520062039,unwanted
8.25960644634e-05,6.34623735895e-05,6.21855174514e-05,8.84554231778e-05,0.335338739314,0.000110325618395,0.000159887749272,9.4762841563e-05,8.09604963953e-05,0.236681109246,8.59117232119e-05,0.386796710303,6.65795364954e-05,0.0206400402307,0.0196482735624,unwanted
0.000237350062604,0.00904809741665,0.000178697817578,0.00320943112324,0.000228199515482,0.00031703438418,0.133445413243,0.000272312809619,0.499668795593,0.3521005757,0.000246878020342,0.000336905057726,0.000191324577727,0.000206853034497,0.000312131644955,unwanted
0.0649046845583,0.0680768019822,0.00019544812457,0.0843166263522,0.0422688960417,0.00357900604108,0.0748443740942,0.326755524466,0.20388647975,0.000466591227232,0.000270019224227,0.123194149137,0.00667376709867,0.000226242481313,0.000341389421831,unwanted
0.000131151709185,0.000100769919478,9.87424395254e-05,0.000140455601751,0.000126095422779,0.343098616928,0.124359504611,0.00178343968915,0.16995730307,0.000235726774761,0.000136416540079,0.0230477247595,0.158503686849,0.0115450812153,0.16673528447,unwanted
0.132065254023,8.06259837451e-05,7.90037976147e-05,0.0471477399205,0.00010088891169,0.00014016354908,0.00412274337602,0.482232846463,0.193470453537,0.000188604925046,0.00010914683469,0.138641957206,8.45861937335e-05,9.14514541634e-05,0.00144453382472,unwanted
0.000167888760066,0.000128996693511,0.000126401293897,0.000179798776309,0.000161416151661,0.0796587471673,0.000324995581199,0.000192619540334,0.000164564225214,0.000301756463373,0.000174628328588,0.000238308647493,0.84673980803,0.000146316790889,0.07129375355,unwanted
0.0833624125506,3.69877276658e-05,3.62435385592e-05,0.675556488494,0.00124505000612,0.0138501159789,0.147541469232,5.52305559707e-05,0.00124595266559,0.0762081978413,5.00718652916e-05,6.83311727919e-05,3.88045013875e-05,0.00064133724715,6.33066226705e-05,unwanted
0.000109066947659,8.38011765276e-05,8.21151058596e-05,0.000116804148872,0.0747943984743,0.00150367500625,0.353288937879,0.145430231055,0.171213845092,0.10340339188,0.0014714367992,0.000154814394796,8.79173465377e-05,9.50529729756e-05,0.148164511722,unwanted
0.000140317042949,0.000107812068995,0.00185272912375,0.000150271123616,0.000134907405811,0.237791151157,0.725312404951,0.000160986383504,0.0245967455914,0.00199928639677,0.00189303602038,0.00194625836855,0.000113107612847,0.000122287754245,0.0036786989992,unwanted
0.123550561758,6.09549248629e-05,0.169956139801,8.49604792344e-05,0.00205181378698,0.000105966565688,0.000153570457456,9.10186865154e-05,7.7761682955e-05,0.299436848667,0.100835040253,0.133461535662,6.39489261895e-05,0.116625979505,0.0534438988429,unwanted
0.147943334076,0.000144728676613,0.00014181675119,0.000201726402775,0.169043924976,0.000251602325026,0.00270994788658,0.00725206170369,0.000184633899404,0.483473856984,0.126843042694,0.00026737193209,0.000151837500892,0.0611424027394,0.000247711451829,unwanted
0.000212821435504,0.0319615735736,0.00016023052887,0.0929722403067,0.0982486133786,0.122176807497,0.000411975322802,0.000244171003847,0.000208607143378,0.0162815431504,0.636182425317,0.000302088051829,0.000171552393255,0.000185476082276,0.00027987481451,unwanted
0.000140072324521,0.150094998257,0.0541706749438,0.00015000904488,0.000134672122002,0.000187098089033,0.000271149101939,0.0106249410274,0.0071134555513,0.0176921526785,0.0576989900138,0.657701616407,0.0437138912257,0.000122074479603,0.000184204733657,unwanted
0.000254659415813,0.00336642866218,0.000191729807578,0.000272724935968,0.0129278897966,0.0637553961911,0.00366372648139,0.000292171909522,0.000249616647596,0.00362847659232,0.000264882223951,0.000361474710576,0.910213989677,0.000221938314851,0.000334894634065,unwanted
0.0351496146742,0.0739950844745,0.000117554852624,0.701980815939,0.000150119127223,0.000208558396595,0.134443907888,0.000179138685835,0.000153046876704,0.00416880144126,0.000162406624159,0.00022163015165,0.000125861260327,0.000136076524687,0.048807383083,unwanted
0.352395373176,0.00029756567275,0.000291578683385,0.000414754381494,0.000372349898702,0.246440762344,0.362401839769,0.000444328932349,0.0100236691073,0.000696082686976,0.000402827349006,0.015015809175,0.000312181588051,0.000337519149759,0.0101533580864,unwanted
0.317826534538,8.16933381018e-05,8.00496769165e-05,0.000113866191633,0.00010222451362,0.0861912428769,0.000205819026627,0.000121985554864,0.000104218182063,0.00019110174157,0.000110591757829,0.000150920371541,8.5705974705e-05,0.575960544439,0.0186735018167,relevant
0.000559637998648,3.19675882961e-05,3.13244038542e-05,4.45572138381e-05,4.00016848508e-05,5.55737793572e-05,8.05394669819e-05,4.77344185776e-05,4.07818313533e-05,0.000592812706534,4.3275888406e-05,5.90569612531e-05,3.35377813851e-05,0.986369741226,0.0119694570507,relevant
0.121363994995,6.03587196387e-05,5.91443086847e-05,8.41294736728e-05,7.55280773334e-05,0.000104930097836,0.000152068371952,9.01284251211e-05,7.70010894226e-05,0.268142888943,0.0802865968089,0.122375053471,6.33234363876e-05,0.406961546364,0.000103307419249,relevant
8.61395091141e-05,0.732598876484,6.48533314761e-05,9.22502395303e-05,8.28185761909e-05,0.00011505868558,0.00338431380299,9.88282517759e-05,0.14487493649,0.00873500160659,8.95974125728e-05,0.00119479242829,0.108394182334,7.50714731431e-05,0.000113279374694,unwanted
0.168780904859,0.0112376867342,0.023781580332,0.000119897730923,0.000107639388408,0.000149541891644,0.000216721345638,0.000128447180184,0.000109738662294,0.00159518273817,0.30539330841,0.488044305081,9.02458556515e-05,9.7570470632e-05,0.000147229319461,unwanted
0.000372895802119,0.0049294353097,0.000280748466176,0.548264172281,0.0375018974151,0.0608560752062,0.000721843963161,0.000427825054926,0.000365511715836,0.0424565279053,0.000387864980573,0.302319249634,0.000300586109368,0.000324982548448,0.000490383608225,unwanted
0.000172208538416,0.00013231577886,0.000129653599606,0.000184424999415,0.396836453508,0.000230023229521,0.369130071601,0.0602342499947,0.000168798463271,0.107517867717,0.00232328845724,0.00453277421213,0.00871548266761,0.000150081522401,0.0495423057107,unwanted
0.000115663913691,0.0432927799637,8.70818769639e-05,0.000123869103187,0.000111204727622,0.000154495167376,0.386178829437,0.31264098431,0.18300992601,0.000207889637885,0.000120307017085,0.000164178416855,0.0735398821255,0.000100802297106,0.00015210599587,unwanted
0.0391523035568,0.111743053146,0.0875100707017,0.0537160902104,0.000374154080402,0.102273066085,0.000753322524216,0.0731273812182,0.000381451147971,0.335031592433,0.102158038278,0.00055238680849,0.000313694230623,0.0924016270568,0.000511768521224,unwanted
0.611227467819,5.74908721619e-05,5.6334161991e-05,8.01321970532e-05,0.051311871495,0.0448184306333,0.00014484308786,8.58461179728e-05,7.33425065147e-05,0.283351564707,7.78278469118e-05,0.000106208706713,0.0065817606177,6.52100429181e-05,0.0019616691884,unwanted
0.000178326320846,0.000137016353841,0.000134259599523,0.00019097677688,0.00461213010244,0.000238194903731,0.937328424841,0.000204594601433,0.000174795101314,0.000320516512741,0.000185484884994,0.000253124177679,0.0401098554616,0.000155413233066,0.0157768871289,unwanted
0.0106868144167,0.000129810755485,0.000127198977032,0.000180933435987,0.000162434803748,0.210582991548,0.0087413394634,0.00229740833981,0.00226917597546,0.000303660763829,0.000175730359021,0.000239812546568,0.000136186837073,0.378790421833,0.385176079945,relevant
8.4242126472e-05,6.47271191052e-05,6.34248164232e-05,0.0231659731208,8.09943432632e-05,0.0106015037881,0.679848944705,0.00848783496297,8.25739630681e-05,0.036862841582,0.24028525404,0.000119576958062,6.79064041409e-05,7.34178845457e-05,0.000110784186116,unwanted
0.0180953298781,0.066070225107,0.750029123626,0.000103208933312,9.26568532573e-05,0.000128726865832,0.000186555481385,0.000110568368156,9.44639251412e-05,0.00497293767789,0.0528971832268,0.106930610065,7.76843600455e-05,8.39894476668e-05,0.000126736185055,unwanted
0.102117527381,0.0390478833583,0.000112106258646,0.000159464887579,0.000143161199461,0.000198891845207,0.00214221603684,0.000170835719661,0.586002056564,0.168979356032,0.0594820795142,0.000211357732582,0.000120027669541,0.00012976946278,0.0409832663375,unwanted
0.0511931485002,0.000131190600664,0.000128551059874,0.000182856698266,0.000164161431715,0.0618801391291,0.00245645644891,0.000195895511027,0.000167363046029,0.200144639055,0.674098522799,0.00024236167422,0.00013763445788,0.000148805269046,0.00872827431931,unwanted
0.000210589325326,0.00016180551125,0.0132687788464,0.301760791945,0.000202470483798,0.000281289401557,0.215415407503,0.464343711196,0.000206419233467,0.000378504731402,0.000219043025189,0.000298919697037,0.000169753120347,0.000183530775169,0.00289898520516,unwanted
0.00263246428118,0.000150371373188,0.000147345917316,0.000209591332578,0.000188162717348,0.0124451940617,0.20019287589,0.675206072545,0.0830415516519,0.000351757339903,0.000203564144573,0.000277796256562,0.0245253218356,0.000170561400976,0.000257369251468,unwanted
0.00214186025356,0.00408759887491,0.000119885525543,0.00810103393622,0.00808359890412,0.0101258226746,0.083578529121,0.0239742007645,0.000156081223673,0.00425145317707,0.783302844819,0.0597048003202,0.0120241118326,0.000138774413067,0.000209404159497,unwanted
0.000141803500602,0.0071713305538,0.00010676203665,0.0495884976253,0.219070004048,0.106125056024,0.000274500276708,0.00016269180315,0.00367018369166,0.0179108128003,0.224377945697,0.369210447458,0.00187989991832,0.000123583217464,0.000186481349184,unwanted
0.0786708605914,0.0740271227679,0.00122543402549,9.93924829955e-05,0.122578546867,0.000123966815785,0.000179657050182,0.165351500787,9.09708469215e-05,0.000166810502108,9.65342675632e-05,0.555955898213,7.48117550201e-05,8.08836936989e-05,0.00127760933367,unwanted
9.91074987186e-05,0.0161179741858,0.111133407401,0.00134012473999,9.52866114299e-05,0.000132380351954,0.000191850241401,0.000113706485409,0.00379910465896,0.762781827514,0.000103085976959,0.000140677517463,7.98891735432e-05,0.0765935400933,0.0272780375502,unwanted
0.000408973624005,0.0716040094105,0.000307910995493,0.249952202442,0.000393206480837,0.000546276245347,0.0160680632501,0.229614926114,0.392494643531,0.000735072641813,0.000425391076618,0.0362254030826,0.000329667938806,0.000356424743379,0.000537828423567,unwanted
9.73063772881e-05,0.0170366164126,7.32607232838e-05,0.000104209284508,9.35549285593e-05,0.000129974549245,0.20615370241,0.0631128024892,0.707646896134,0.000174894544831,0.000101212553003,0.000138120926945,0.00250155894691,0.00250792514651,0.000127964573821,unwanted
0.0879762960098,8.4721586126e-05,8.30169969158e-05,0.0591530767189,0.000106013821152,0.0111305374079,0.000213448425488,0.105840326104,0.00834552181237,0.207507102843,0.000114691226401,0.00152942149735,0.483352054302,0.0110793508579,0.0234844203909,unwanted
0.000132014008177,0.000101432463646,9.93916533753e-05,0.11848815432,0.489951077585,0.000176334395391,0.189281649334,0.00015146027383,0.000129399865509,0.00352468705961,0.000137313454391,0.000187386455927,0.197351040065,0.000115051573561,0.000173607493831,unwanted
0.000243835399337,0.000187350006415,0.0396514808765,0.000261133064562,0.000234434823297,0.000325697009817,0.0490478888429,0.000279753466039,0.000239006968399,0.00651024454594,0.000253623698335,0.0762459189592,0.000196552317287,0.826002419713,0.000320660308484,relevant
0.000139585439555,0.000107249944295,0.271229509516,0.081834408256,0.184359769697,0.000186447744669,0.141046346419,0.0801070906124,0.0852976960726,0.0402243570209,0.0331667524874,0.00715004181591,0.0383480126432,0.000121650154319,0.0366810821773,unwanted
9.97227815809e-05,7.66216218798e-05,0.0311162661015,0.109371772175,9.58781733176e-05,0.000133202200582,0.408695050349,0.000114412402244,9.77480700946e-05,0.340390637331,0.000103725959157,0.000141550876863,8.03851444839e-05,0.0596859867446,0.049797040069,unwanted
0.0881337003186,0.000150738686655,0.0441164630545,0.00509552077138,0.000188622344061,0.000262050375373,0.000379772579786,0.000225084967248,0.000192301015661,0.718508984409,0.000204061392487,0.000278474831904,0.000158142712315,0.0001709780328,0.141935104508,unwanted
0.00463960811905,0.00013762751342,0.000134858462637,0.000191828626191,0.506437419755,0.000239257368854,0.000346740156632,0.328051255835,0.000175574772482,0.000321946172279,0.011337528178,0.147450303645,0.000144387540747,0.000156106451674,0.000235557402712,unwanted
0.0357668360159,0.000104702360131,0.000102595759895,0.0340798093523,0.000131016164695,0.595721483359,0.000263788190671,0.000156342925787,0.00183026498302,0.0307854111214,0.300456512719,0.000193427266646,0.000109845160419,0.000118760511731,0.000179204109683,unwanted
0.000156442875273,0.000120202291241,0.000117783834056,0.0547078676902,0.000150411539589,0.000208964640991,0.00225070768788,0.00212735643767,0.000153344991942,0.391802815541,0.418954517804,0.021648618803,0.000126106421551,0.00597994802343,0.101494911418,unwanted
0.637281261526,0.000119503957147,0.000117099550369,0.00791277701925,0.000149537700122,0.000207750628083,0.000301079484687,0.0330998350393,0.01177176829,0.000279550510066,0.00597143469624,0.00990353357143,0.000125373786485,0.0291838349358,0.263575659305,relevant
9.71886273554e-05,7.46745140698e-05,7.31720708699e-05,0.000104083181404,9.34417182349e-05,0.00012981726773,0.000188135729997,0.00737207323228,9.52640972157e-05,0.000174682905867,0.531332668991,0.392208640731,7.8342398079e-05,8.47008939727e-05,0.0678931136408,unwanted
0.00010833138214,8.32360075445e-05,8.15613080157e-05,0.028441510473,0.00145298793784,0.000144700922541,0.952485839636,0.000124289088938,0.000106186203062,0.000194710442402,0.000112680135283,0.000153770300934,8.73244174239e-05,9.44119200179e-05,0.0163284598247,relevant
0.074499615344,0.0137043247613,0.000204020943039,0.148747469575,0.000260537487142,0.266910225477,0.317683261015,0.000310902041071,0.000265618708349,0.000487057025503,0.0542663215212,0.0982314788415,0.000218437031315,0.0238543666566,0.000356363571861,unwanted
0.0027335102263,0.580693767481,0.0360929356825,0.00292742523992,0.00262812531989,0.00365121762235,0.0733612942203,0.00313616875294,0.274958668403,0.00491310066354,0.00284324169057,0.00388006394641,0.0022034444989,0.00238228243521,0.00359475381669,unwanted
0.0138725905268,0.000120908834887,0.403738045591,0.131442851699,0.00406993224823,0.000210192925726,0.000304618947949,0.000180542644655,0.000154246346888,0.0668996590194,0.372434156107,0.0021826854259,0.000126847669409,0.000137142993586,0.00412557901949,unwanted
0.00604797269229,4.11019052585e-05,4.02749393408e-05,0.000723342039421,0.0819759738954,0.0573520275148,0.245877179327,6.13738994565e-05,5.24347020811e-05,0.0713638391651,0.532232139475,7.5931709449e-05,4.31207603247e-05,0.00404293970056,7.0348274183e-05,unwanted
0.000183207720681,0.000140766958933,0.000137934742844,0.000196204462859,0.0503607330245,0.0344614799997,0.000354649707577,0.000210195053733,0.000179579839623,0.34249693903,0.0823107979721,0.036757935598,0.000147681190437,0.399355257792,0.0527066369069,relevant
0.0123991498524,0.000125840049104,0.00420176464562,0.000175398967398,0.000157466179158,0.000218765552736,0.000317042699185,0.000187905997854,0.000160537217025,0.189942598802,0.000170355044353,0.114429258633,0.000132021096407,0.62210735024,0.0552745450243,relevant
0.101061899236,0.000148204542935,0.000145222683454,0.281198817541,0.151488968606,0.0651020094664,0.233332771791,0.0290410185293,0.000189068146767,0.113223915748,0.0242170621294,0.000273793251732,0.000155484095803,0.000168103635273,0.000253660596898,unwanted
0.0953015125861,8.8998099278e-05,8.72074670826e-05,0.0304104010676,0.00155357240882,0.176104008694,0.0189729176282,0.000132893119249,0.0058823662476,0.151639956055,0.033291248446,0.0650637437378,9.33695332171e-05,0.10105545874,0.32032234617,relevant
0.000225996207733,0.000173643331049,0.000170149645885,0.000242028362023,0.000217283385307,0.337967075311,0.104550917461,0.000259286480129,0.00303539774991,0.543484403644,0.000235068386997,0.000320788899639,0.00862380255737,0.000196958032542,0.00029720054547,unwanted
0.00522461029103,6.34623735895e-05,0.00314739405339,0.0864742944295,0.480343540503,0.000110325618395,0.0022166934399,0.0196344169025,0.0237342259386,0.0783070710676,0.18519842388,0.115298359141,6.65795364954e-05,7.19833244798e-05,0.000108619501444,unwanted
0.000185321420506,0.000142391012195,0.0347510558676,0.000198468108393,0.000178176731465,0.127156480839,0.00497361199685,0.000212620111185,0.0301783107983,0.0718635840329,0.581666460544,0.0856381600381,0.000149385014409,0.00016150953477,0.0625444639499,unwanted
0.00014461208936,0.000111112151652,0.000108876587099,0.189214070457,0.0181446749223,0.000193161965883,0.241555487046,0.531332236785,0.000141748479367,0.0182655579742,0.0001504172611,0.000205268723249,0.000116569789902,0.000126030931616,0.000190174836429,unwanted
0.000131151709185,0.000100769919478,0.00173171117441,0.000140455601751,0.000126095422779,0.000175182601173,0.704063405497,0.241829843718,0.00012855464177,0.000235726774761,0.000136416540079,0.000186162471032,0.000105719565028,0.000114300071071,0.0507945042929,relevant
0.00372032838192,0.217168410549,0.0139832141892,0.372220601907,0.000265920834244,0.000369440082933,0.121066460119,0.110517147406,0.000271107046013,0.0900344756816,0.0691625752422,0.000392595373492,0.000222950479158,0.000241045785671,0.000363726922228,unwanted
5.34228257139e-05,0.471644532271,0.0559142590806,5.72126370255e-05,5.13632177293e-05,0.00206685954469,0.0459999457831,6.12922516571e-05,0.378532453791,0.0353498771582,5.55673813971e-05,7.58306948967e-05,4.30633953012e-05,4.65585451677e-05,0.0100477614233,unwanted
0.000197149045959,0.000151478723456,0.000148430987816,0.000211134784722,0.000189548366964,0.199094115709,0.363677381058,0.000226189999824,0.230935136572,0.076450077884,0.000205063211885,0.000279841976786,0.125348668728,0.00262651840581,0.000259264545124,unwanted
0.0580913328987,5.11526736821e-05,5.01234873835e-05,7.12978595236e-05,6.40083672549e-05,0.201517728236,0.000957799678553,7.63818375753e-05,6.52567122691e-05,0.000119659267864,0.0415155031765,9.44995111817e-05,0.695521834498,5.80208287116e-05,0.00174540096703,unwanted
0.000219211046271,0.106614824752,0.000165041184856,0.0302581039775,0.000210759811894,0.0958216214717,0.109600133711,0.592530159936,0.0520733702452,0.000394001063734,0.000228010848393,0.000311157744759,0.000176702969448,0.000191044694149,0.011205856543,relevant
0.0463105280788,0.000123820070034,0.000121328823528,0.000172583470697,0.000154938538804,0.000215253937467,0.00432494281961,0.000184889738837,0.000157960280504,0.431685994204,0.000167620512489,0.000228745347025,0.000129901899431,0.499757610005,0.0162638822744,unwanted
0.0185923872184,3.09417436658e-05,0.0963007623231,4.31273662645e-05,3.87180248754e-05,5.3790408569e-05,7.79549435902e-05,4.62026140347e-05,3.94731363614e-05,0.349052737026,0.100323598746,0.365584000551,3.24615490267e-05,3.50962223485e-05,0.0697487481267,relevant
8.52254472363e-05,0.649483937587,6.41651460133e-05,0.0499649108473,0.00220422228658,0.000113837750387,0.000164977653934,0.0956004935058,0.00326696161082,0.00545888710122,0.160320977859,0.000120972726554,0.0329640782987,7.42748587624e-05,0.000112077320503,unwanted
