2,0.000128718061481,0.663230419466,0.0322418810263,0.0195852375976,0.00344092407178,0.000295202949769,0.000319546337649,0.00341590834121,0.000136822341702,0.218271613936,0.000350304062382,0.0578258618178,0.000231463474639,0.000179229899065,0.000346866616501,2013,2009,8429861
3,0.000118473356208,0.000251660892769,0.135796101075,0.000339716570417,0.000219272216064,0.000271707667278,0.026824203575,0.000196247494237,0.0590816882071,0.00634532378351,0.121181722232,0.000163305826596,0.000213041234186,0.648678276461,0.000319259408822,2008,2008,0080143554
1,6.10579040553e-05,0.000129699091315,0.0411206058596,0.000175080561795,0.000113006859593,0.00165923926186,0.000151578025655,0.525747321416,0.0714677071154,0.124806894293,0.0958763108284,8.41633242374e-05,0.138357779568,8.50183871246e-05,0.000164537504268,2012,2011,0120235486
2,9.42915719274e-05,0.387308468665,0.000157477038743,0.0729997911194,0.000174516216933,0.000216248985193,0.319305061913,0.000156191107527,0.000100228309263,0.0848179147859,0.000256612943937,0.13151214159,0.000169557050629,0.00247740383689,0.000254094865496,2009,2008,0090134291
2,0.00016321887429,0.000346709242782,0.000272593026766,0.000468022161066,0.000302087873719,0.000374327367846,0.244072439506,0.000270367077603,0.000173495376898,0.297081424442,0.00450531818192,0.442887143605,0.000293503548259,0.000227269600146,0.00856208011538,2008,2004,7406800
3,0.0433138497546,0.000245862880024,0.000193304643675,0.0032117635708,0.000214220405712,0.276733325588,0.000287337479067,0.118266548957,0.000123031254352,0.000439386479499,0.250864009209,0.00015954342532,0.000208132979361,0.000161164317355,0.305578519056,2011,2010,0110025368
2,0.00010710711102,0.181446104016,0.000178880363611,0.389394091227,0.000198235403651,0.000245640236892,0.000265896523525,0.000177419656416,0.000113850733721,0.189620124672,0.000291490220321,0.0108075552866,0.000192602217513,0.000149138329745,0.226811864002,2013,2011,0130036683
3,0.000334260248769,0.000710035026568,0.000558250467881,0.00927535149716,0.000618653744909,0.724334853659,0.000829810805778,0.000553691887728,0.241544725351,0.00126891782369,0.0175434367793,0.000460750399675,0.000601073677799,0.000465431423988,0.000900757206774,2010,2009,0100032002
3,9.6789437424e-05,0.000205599951014,0.166331633014,0.000277538990933,0.000179139302835,0.000221977608312,0.0532220167139,0.000160328745392,0.000102883444079,0.0172252562836,0.156800352549,0.000133416318996,0.000174048763916,0.604608192818,0.000260826058798,2008,2005,7336201
3,4.74372314678e-05,0.000100766082804,7.92252646236e-05,0.000136023947495,8.77975200574e-05,0.000108792895861,0.0308057374375,7.85783243348e-05,5.0423949977e-05,0.000180081085733,0.893621240334,6.53883416851e-05,0.052018795595,6.6052658889e-05,0.0225536593306,2012,2011,8193788
1,2.26650970765e-05,4.81451589418e-05,0.319791984791,6.49910603825e-05,4.1948892328e-05,0.119043376734,5.62667638087e-05,0.0519200486467,0.19853106627,8.60411782792e-05,0.177702866933,3.12419815851e-05,4.07568453253e-05,0.00792672313097,0.124691876516,2012,2007,8310094
2,9.15008480398e-05,0.457805622618,0.000152816230521,0.184672880642,0.000169351104448,0.00248652163729,0.164147603675,0.000151568358686,9.72618772567e-05,0.00262402818281,0.0776558972746,0.0889163702646,0.00016453871334,0.00012740782117,0.020736630753,2010,2008,0100269428
3,9.84490746457e-05,0.000209125349452,0.000164420514213,0.595524115932,0.0271273138566,0.000225783832533,0.127621252641,0.000163077883734,0.000104647574524,0.000373732102466,0.000267927518402,0.000135703993094,0.0785627869701,0.0344308499797,0.134990812778,2007,2006,0070102038
1,9.58659565836e-05,0.000203638294654,0.000160106429986,0.0837597997315,0.264943855089,0.117098731978,0.367571588648,0.000158799027599,0.040651714654,0.105316382825,0.0193431624689,0.000132143376228,0.00017238814161,0.000133485895643,0.00025833748283,2012,2012,0120274264
2,9.29826861847e-05,0.000197513656795,0.000155291059163,0.00720725287734,0.645650642784,0.0372299381632,0.000230832227375,0.000154022978291,9.88370141308e-05,0.250215644771,0.0580916304991,0.000128169023927,0.000167203385274,0.000129471165646,0.000250567708827,2010,2010,0100325976
1,0.0804199260317,0.000253906278242,0.0894222904056,0.000342747612084,0.000221228621142,0.119237680989,0.000296737717797,0.000197998466618,0.101246072931,0.000453760997628,0.607039400289,0.00016476288465,0.000214942044784,0.000166436804129,0.000322107926248,2012,2008,8334616
1,0.0140649808762,8.55235385051e-05,6.7241126985e-05,0.000115448065336,7.45166863525e-05,0.18842428124,0.0161282011455,0.145322713516,4.27964897259e-05,0.0442305301027,0.171411499938,5.54972685478e-05,0.124291341669,0.295576932361,0.000108495976642,2012,2009,8334617
2,6.72941709998e-05,0.0855361181293,0.0118330199304,0.0805630069609,0.619643639802,0.000154332947163,0.011887691187,0.000111470737879,7.15311118978e-05,0.182762437333,0.000183139966565,9.27595078929e-05,0.000121009767109,9.37019042794e-05,0.006878846544,2010,2010,0100294336
1,5.35705049696e-05,0.00011379437148,8.94684892207e-05,0.000153610810112,0.00143206041146,0.63992030187,0.0401203305192,8.87379044694e-05,5.69433834828e-05,0.000203364201487,0.164093885976,7.3842557308e-05,0.141384933557,7.45927656776e-05,0.012140562679,2013,2011,0130076144
1,9.02677866874e-05,0.000191746672107,0.0585465638608,0.000258838475537,0.000167068936509,0.000207020806503,0.000224092410279,0.0023955184062,9.59511805312e-05,0.000342674319948,0.570727776573,0.000124426757137,0.000162321396968,0.000125690879047,0.366340041539,2012,2009,8334618
3,0.767720459681,9.38949435258e-05,0.0121718728701,0.000126748609381,8.18106942146e-05,0.0363955241094,0.000109734077658,7.32201463077e-05,0.00444627646273,0.0298630149204,0.000120296459876,6.09295754972e-05,7.94859083284e-05,0.14853761552,0.000119116020894,2012,2011,0120211001
2,0.028227971757,0.0335869677491,0.00011812423011,0.503513533304,0.000130905393773,0.0529570403816,0.000175585634422,0.000117159647361,7.51817024332e-05,0.00730781025229,0.000192486515372,0.373180966257,0.000127185500979,9.84839812783e-05,0.000190597693486,2013,2011,0130032200
2,0.22611820787,0.0588419984667,0.0323927034771,0.123474193881,0.000109191511827,0.199772009098,0.000146460434708,0.00596939366461,6.27109663996e-05,0.24243026014,0.000160557888518,0.0881563392262,0.000106088654823,8.21479886855e-05,0.0221777367322,2012,2010,8119963
2,7.45322846385e-05,0.0928818521379,0.000124476909608,0.447141136105,0.398849127842,0.00202540350609,0.0354199702687,0.000123460451939,7.92249479154e-05,0.000282939250976,0.000202838372386,0.000102736655233,0.0223876728823,0.000103780415111,0.000200847970325,2009,2008,7632109
2,7.97057004152e-05,0.0775138241885,0.000133117068851,0.575354421685,0.000147520473147,0.0457962286675,0.194550751753,0.000132030057083,8.47240896289e-05,0.000302578557512,0.000216917737334,0.105219078414,0.000143328435453,0.0001109839946,0.000214789177997,2007,2003,7307209
2,4.01008752967e-05,8.51822080598e-05,6.69727629274e-05,0.000114987304003,0.939971249704,9.19676426114e-05,9.95515912076e-05,6.64258745226e-05,4.26256859314e-05,0.0590205161756,0.00010913386482,5.52757750535e-05,7.21102215605e-05,5.58373529646e-05,0.000108062961583,2010,2007,7700878
2,9.45133105646e-05,0.00255239233267,0.000157847366051,0.764549893351,0.000174926614038,0.106039987205,0.12487088034,0.000156558410803,0.000100464008894,0.000358791165844,0.000257216401949,0.000130278864381,0.000169955785623,0.000131602441164,0.000254692401926,2013,2012,0130032208
2,8.00231028746e-05,0.0997244891239,0.0917237910207,0.511939613886,0.000148107926249,0.000183525573229,0.161476956474,0.000132555824558,8.50614762183e-05,0.0361434049886,0.000217781542845,0.000110305298846,0.000143899195106,0.000111425952862,0.0977790586144,2011,2009,0110162639
